Model,postcode,date,Price Category,Value
Regressor,PE6 0QE,20/09/2024,Standard,56.57
Regressor,PE6 0QE,20/09/2024,Express 5,58.57
Regressor,PE6 0QE,20/09/2024,Express 3,61.91
Regressor,PE6 0QE,20/09/2024,Express 2,83.9
Regressor,PE6 0QE,20/09/2024,Emergency,91
Regressor,PH8 0HX,20/09/2024,Standard,67.33
Regressor,PH8 0HX,20/09/2024,Express 5,66.89
Regressor,PH8 0HX,20/09/2024,Express 3,67.1
Regressor,PH8 0HX,20/09/2024,Express 2,67.51
Regressor,PH8 0HX,20/09/2024,Emergency,67.13
Regressor,TF7 4QT,20/09/2024,Standard,56.16
Regressor,TF7 4QT,20/09/2024,Express 5,58.95
Regressor,TF7 4QT,20/09/2024,Express 3,59.23
Regressor,TF7 4QT,20/09/2024,Express 2,61.11
Regressor,TF7 4QT,20/09/2024,Emergency,63.49
Regressor,TF9 2QS,20/09/2024,Standard,56.17
Regressor,TF9 2QS,20/09/2024,Express 5,58.93
Regressor,TF9 2QS,20/09/2024,Express 3,60.11
Regressor,TF9 2QS,20/09/2024,Express 2,63.19
Regressor,TF9 2QS,20/09/2024,Emergency,65.79
Regressor,AB12 5YB,20/09/2024,Standard,66.49
Regressor,AB12 5YB,20/09/2024,Express 5,65.78
Regressor,AB12 5YB,20/09/2024,Express 3,70.84
Regressor,AB12 5YB,20/09/2024,Express 2,91.6
Regressor,AB12 5YB,20/09/2024,Emergency,91.11
Regressor,AB30 1XS,20/09/2024,Standard,72.74
Regressor,AB30 1XS,20/09/2024,Express 5,72.74
Regressor,AB30 1XS,20/09/2024,Express 3,75.82
Regressor,AB30 1XS,20/09/2024,Express 2,76.55
Regressor,AB30 1XS,20/09/2024,Emergency,82.04
Regressor,AB35 5SQ,20/09/2024,Standard,72.92
Regressor,AB35 5SQ,20/09/2024,Express 5,74.41
Regressor,AB35 5SQ,20/09/2024,Express 3,82.83
Regressor,AB35 5SQ,20/09/2024,Express 2,91.75
Regressor,AB35 5SQ,20/09/2024,Emergency,91.21
Regressor,CO10 9QZ,20/09/2024,Standard,56.1
Regressor,CO10 9QZ,20/09/2024,Express 5,62.03
Regressor,CO10 9QZ,20/09/2024,Express 3,70.9
Regressor,CO10 9QZ,20/09/2024,Express 2,84.94
Regressor,CO10 9QZ,20/09/2024,Emergency,89.73
Regressor,CV47 2FE,20/09/2024,Standard,55.16
Regressor,CV47 2FE,20/09/2024,Express 5,55.09
Regressor,CV47 2FE,20/09/2024,Express 3,58.22
Regressor,CV47 2FE,20/09/2024,Express 2,62.59
Regressor,CV47 2FE,20/09/2024,Emergency,72.15
Regressor,DD10 8DS,20/09/2024,Standard,83.35
Regressor,DD10 8DS,20/09/2024,Express 5,83.33
Regressor,DD10 8DS,20/09/2024,Express 3,82.54
Regressor,DD10 8DS,20/09/2024,Express 2,86.66
Regressor,DD10 8DS,20/09/2024,Emergency,88.51
Regressor,DN21 1GD,20/09/2024,Standard,59.27
Regressor,DN21 1GD,20/09/2024,Express 5,58.81
Regressor,DN21 1GD,20/09/2024,Express 3,70.59
Regressor,DN21 1GD,20/09/2024,Express 2,77.75
Regressor,DN21 1GD,20/09/2024,Emergency,90.63
Regressor,EH20 9PX,20/09/2024,Standard,61.29
Regressor,EH20 9PX,20/09/2024,Express 5,63.85
Regressor,EH20 9PX,20/09/2024,Express 3,64.94
Regressor,EH20 9PX,20/09/2024,Express 2,68.16
Regressor,EH20 9PX,20/09/2024,Emergency,78.83
Regressor,IP14 6QA,20/09/2024,Standard,56.56
Regressor,IP14 6QA,20/09/2024,Express 5,58.62
Regressor,IP14 6QA,20/09/2024,Express 3,60.52
Regressor,IP14 6QA,20/09/2024,Express 2,75.09
Regressor,IP14 6QA,20/09/2024,Emergency,79.64
Regressor,KY11 8GH,20/09/2024,Standard,62.15
Regressor,KY11 8GH,20/09/2024,Express 5,64.27
Regressor,KY11 8GH,20/09/2024,Express 3,66.65
Regressor,KY11 8GH,20/09/2024,Express 2,68.82
Regressor,KY11 8GH,20/09/2024,Emergency,79.07
Regressor,KY13 0QQ,20/09/2024,Standard,62.29
Regressor,KY13 0QQ,20/09/2024,Express 5,64.28
Regressor,KY13 0QQ,20/09/2024,Express 3,66.63
Regressor,KY13 0QQ,20/09/2024,Express 2,68.9
Regressor,KY13 0QQ,20/09/2024,Emergency,79.08
Regressor,LE15 9AR,20/09/2024,Standard,59.64
Regressor,LE15 9AR,20/09/2024,Express 5,60.93
Regressor,LE15 9AR,20/09/2024,Express 3,62.52
Regressor,LE15 9AR,20/09/2024,Express 2,64.86
Regressor,LE15 9AR,20/09/2024,Emergency,66.57
Regressor,LE65 1BR,20/09/2024,Standard,51.63
Regressor,LE65 1BR,20/09/2024,Express 5,52.13
Regressor,LE65 1BR,20/09/2024,Express 3,53.06
Regressor,LE65 1BR,20/09/2024,Express 2,55.62
Regressor,LE65 1BR,20/09/2024,Emergency,70.39
Regressor,LL13 0YT,20/09/2024,Standard,51.03
Regressor,LL13 0YT,20/09/2024,Express 5,53.21
Regressor,LL13 0YT,20/09/2024,Express 3,54.42
Regressor,LL13 0YT,20/09/2024,Express 2,54.92
Regressor,LL13 0YT,20/09/2024,Emergency,57.09
Regressor,LN13 9RB,20/09/2024,Standard,89.75
Regressor,LN13 9RB,20/09/2024,Express 5,68.91
Regressor,LN13 9RB,20/09/2024,Express 3,75.96
Regressor,LN13 9RB,20/09/2024,Express 2,77.68
Regressor,LN13 9RB,20/09/2024,Emergency,90.63
Regressor,LS22 4JF,20/09/2024,Standard,52.48
Regressor,LS22 4JF,20/09/2024,Express 5,53.52
Regressor,LS22 4JF,20/09/2024,Express 3,55.28
Regressor,LS22 4JF,20/09/2024,Express 2,56.16
Regressor,LS22 4JF,20/09/2024,Emergency,77.2
Regressor,NE18 0AD,20/09/2024,Standard,50.71
Regressor,NE18 0AD,20/09/2024,Express 5,51.42
Regressor,NE18 0AD,20/09/2024,Express 3,54.93
Regressor,NE18 0AD,20/09/2024,Express 2,56.02
Regressor,NE18 0AD,20/09/2024,Emergency,82.35
Regressor,NE19 1TR,20/09/2024,Standard,57.3
Regressor,NE19 1TR,20/09/2024,Express 5,57.38
Regressor,NE19 1TR,20/09/2024,Express 3,58.93
Regressor,NE19 1TR,20/09/2024,Express 2,61.83
Regressor,NE19 1TR,20/09/2024,Emergency,82.38
Regressor,NE61 1YD,20/09/2024,Standard,50.7
Regressor,NE61 1YD,20/09/2024,Express 5,51.48
Regressor,NE61 1YD,20/09/2024,Express 3,56.39
Regressor,NE61 1YD,20/09/2024,Express 2,57.24
Regressor,NE61 1YD,20/09/2024,Emergency,72.8
Regressor,NE66 2BR,20/09/2024,Standard,62.96
Regressor,NE66 2BR,20/09/2024,Express 5,64
Regressor,NE66 2BR,20/09/2024,Express 3,64.7
Regressor,NE66 2BR,20/09/2024,Express 2,69.69
Regressor,NE66 2BR,20/09/2024,Emergency,80.29
Regressor,NE71 6RJ,20/09/2024,Standard,63.01
Regressor,NE71 6RJ,20/09/2024,Express 5,62.57
Regressor,NE71 6RJ,20/09/2024,Express 3,66.71
Regressor,NE71 6RJ,20/09/2024,Express 2,67.82
Regressor,NE71 6RJ,20/09/2024,Emergency,72.87
Regressor,NG34 9JN,20/09/2024,Standard,58.01
Regressor,NG34 9JN,20/09/2024,Express 5,65.48
Regressor,NG34 9JN,20/09/2024,Express 3,70.68
Regressor,NG34 9JN,20/09/2024,Express 2,74.41
Regressor,NG34 9JN,20/09/2024,Emergency,78.71
Regressor,NR16 2FG,20/09/2024,Standard,55.72
Regressor,NR16 2FG,20/09/2024,Express 5,57.63
Regressor,NR16 2FG,20/09/2024,Express 3,63.15
Regressor,NR16 2FG,20/09/2024,Express 2,75.11
Regressor,NR16 2FG,20/09/2024,Emergency,79.88
Regressor,NR23 1AB,20/09/2024,Standard,58.07
Regressor,NR23 1AB,20/09/2024,Express 5,65.89
Regressor,NR23 1AB,20/09/2024,Express 3,70.4
Regressor,NR23 1AB,20/09/2024,Express 2,74.95
Regressor,NR23 1AB,20/09/2024,Emergency,80
Regressor,NR30 4AU,20/09/2024,Standard,55.69
Regressor,NR30 4AU,20/09/2024,Express 5,56.69
Regressor,NR30 4AU,20/09/2024,Express 3,58.12
Regressor,NR30 4AU,20/09/2024,Express 2,66.28
Regressor,NR30 4AU,20/09/2024,Emergency,79.99
Regressor,PE12 6BL,20/09/2024,Standard,54.79
Regressor,PE12 6BL,20/09/2024,Express 5,58.12
Regressor,PE12 6BL,20/09/2024,Express 3,61.62
Regressor,PE12 6BL,20/09/2024,Express 2,83.86
Regressor,PE12 6BL,20/09/2024,Emergency,91
Regressor,PE15 0BY,20/09/2024,Standard,56.5
Regressor,PE15 0BY,20/09/2024,Express 5,58.03
Regressor,PE15 0BY,20/09/2024,Express 3,61.49
Regressor,PE15 0BY,20/09/2024,Express 2,62.83
Regressor,PE15 0BY,20/09/2024,Emergency,66.28
Regressor,PE22 0RB,20/09/2024,Standard,56.69
Regressor,PE22 0RB,20/09/2024,Express 5,58.75
Regressor,PE22 0RB,20/09/2024,Express 3,61.89
Regressor,PE22 0RB,20/09/2024,Express 2,79.05
Regressor,PE22 0RB,20/09/2024,Emergency,79
Regressor,PE33 9NP,20/09/2024,Standard,55.79
Regressor,PE33 9NP,20/09/2024,Express 5,57.8
Regressor,PE33 9NP,20/09/2024,Express 3,61.69
Regressor,PE33 9NP,20/09/2024,Express 2,64.14
Regressor,PE33 9NP,20/09/2024,Emergency,64.73
Regressor,PE34 4PG,20/09/2024,Standard,55.77
Regressor,PE34 4PG,20/09/2024,Express 5,57.8
Regressor,PE34 4PG,20/09/2024,Express 3,61.67
Regressor,PE34 4PG,20/09/2024,Express 2,64.09
Regressor,PE34 4PG,20/09/2024,Emergency,64.73
Regressor,SY21 8SS,20/09/2024,Standard,56.08
Regressor,SY21 8SS,20/09/2024,Express 5,57.33
Regressor,SY21 8SS,20/09/2024,Express 3,59.35
Regressor,SY21 8SS,20/09/2024,Express 2,63.23
Regressor,SY21 8SS,20/09/2024,Emergency,63.99
Regressor,TD15 2TB,20/09/2024,Standard,59.3
Regressor,TD15 2TB,20/09/2024,Express 5,64.35
Regressor,TD15 2TB,20/09/2024,Express 3,60.33
Regressor,TD15 2TB,20/09/2024,Express 2,61.66
Regressor,TD15 2TB,20/09/2024,Emergency,63.02
Regressor,WR15 8TH,20/09/2024,Standard,56.01
Regressor,WR15 8TH,20/09/2024,Express 5,55.99
Regressor,WR15 8TH,20/09/2024,Express 3,87.74
Regressor,WR15 8TH,20/09/2024,Express 2,88.76
Regressor,WR15 8TH,20/09/2024,Emergency,88.76
Regressor,YO17 6YB,20/09/2024,Standard,56.42
Regressor,YO17 6YB,20/09/2024,Express 5,56.66
Regressor,YO17 6YB,20/09/2024,Express 3,57.04
Regressor,YO17 6YB,20/09/2024,Express 2,58.14
Regressor,YO17 6YB,20/09/2024,Emergency,81.98
Regressor,YO21 3SR,20/09/2024,Standard,52.87
Regressor,YO21 3SR,20/09/2024,Express 5,52.8
Regressor,YO21 3SR,20/09/2024,Express 3,53.51
Regressor,YO21 3SR,20/09/2024,Express 2,53.83
Regressor,YO21 3SR,20/09/2024,Emergency,75.86
Regressor,B461JQ,19/09/2024,Standard,50.43
Regressor,B461JQ,19/09/2024,Express 5,50.86
Regressor,B461JQ,19/09/2024,Express 3,54.4
Regressor,B461JQ,19/09/2024,Express 2,55.6
Regressor,B461JQ,19/09/2024,Emergency,61.58
Regressor,B95 5NN,19/09/2024,Standard,53.92
Regressor,B95 5NN,19/09/2024,Express 5,54.44
Regressor,B95 5NN,19/09/2024,Express 3,54.96
Regressor,B95 5NN,19/09/2024,Express 2,59.18
Regressor,B95 5NN,19/09/2024,Emergency,67.45
Regressor,CH2 1LE,19/09/2024,Standard,54.72
Regressor,CH2 1LE,19/09/2024,Express 5,55.8
Regressor,CH2 1LE,19/09/2024,Express 3,55.86
Regressor,CH2 1LE,19/09/2024,Express 2,56.26
Regressor,CH2 1LE,19/09/2024,Emergency,59.59
Regressor,CV2 1AA,19/09/2024,Standard,64.09
Regressor,CV2 1AA,19/09/2024,Express 5,61.81
Regressor,CV2 1AA,19/09/2024,Express 3,61.84
Regressor,CV2 1AA,19/09/2024,Express 2,72.35
Regressor,CV2 1AA,19/09/2024,Emergency,72.22
Regressor,DD8 1SJ,19/09/2024,Standard,83.4
Regressor,DD8 1SJ,19/09/2024,Express 5,83.35
Regressor,DD8 1SJ,19/09/2024,Express 3,82.9
Regressor,DD8 1SJ,19/09/2024,Express 2,86.92
Regressor,DD8 1SJ,19/09/2024,Emergency,88.54
Regressor,FK3 9UT,19/09/2024,Standard,62.28
Regressor,FK3 9UT,19/09/2024,Express 5,64.83
Regressor,FK3 9UT,19/09/2024,Express 3,67.5
Regressor,FK3 9UT,19/09/2024,Express 2,69.43
Regressor,FK3 9UT,19/09/2024,Emergency,73.83
Regressor,FK7 8HA,19/09/2024,Standard,67.7
Regressor,FK7 8HA,19/09/2024,Express 5,67.65
Regressor,FK7 8HA,19/09/2024,Express 3,72.04
Regressor,FK7 8HA,19/09/2024,Express 2,74.97
Regressor,FK7 8HA,19/09/2024,Emergency,78.31
Regressor,HU2 0LL,19/09/2024,Standard,58.09
Regressor,HU2 0LL,19/09/2024,Express 5,58.02
Regressor,HU2 0LL,19/09/2024,Express 3,58.74
Regressor,HU2 0LL,19/09/2024,Express 2,59.42
Regressor,HU2 0LL,19/09/2024,Emergency,90.63
Regressor,KY3 9YE,19/09/2024,Standard,62.14
Regressor,KY3 9YE,19/09/2024,Express 5,64.28
Regressor,KY3 9YE,19/09/2024,Express 3,66.73
Regressor,KY3 9YE,19/09/2024,Express 2,68.78
Regressor,KY3 9YE,19/09/2024,Emergency,79.04
Regressor,PE6 0QE,19/09/2024,Standard,56.49
Regressor,PE6 0QE,19/09/2024,Express 5,58.66
Regressor,PE6 0QE,19/09/2024,Express 3,62.19
Regressor,PE6 0QE,19/09/2024,Express 2,68.67
Regressor,PE6 0QE,19/09/2024,Emergency,91.02
Regressor,PH8 0HX,19/09/2024,Standard,66.94
Regressor,PH8 0HX,19/09/2024,Express 5,66.86
Regressor,PH8 0HX,19/09/2024,Express 3,67.52
Regressor,PH8 0HX,19/09/2024,Express 2,67.62
Regressor,PH8 0HX,19/09/2024,Emergency,67.22
Regressor,TF7 4QT,19/09/2024,Standard,56.15
Regressor,TF7 4QT,19/09/2024,Express 5,58.92
Regressor,TF7 4QT,19/09/2024,Express 3,59.56
Regressor,TF7 4QT,19/09/2024,Express 2,61.17
Regressor,TF7 4QT,19/09/2024,Emergency,63.43
Regressor,TF9 2QS,19/09/2024,Standard,56.43
Regressor,TF9 2QS,19/09/2024,Express 5,59.17
Regressor,TF9 2QS,19/09/2024,Express 3,60.73
Regressor,TF9 2QS,19/09/2024,Express 2,63.52
Regressor,TF9 2QS,19/09/2024,Emergency,65.79
Regressor,AB12 5YB,19/09/2024,Standard,66.52
Regressor,AB12 5YB,19/09/2024,Express 5,65.75
Regressor,AB12 5YB,19/09/2024,Express 3,71.11
Regressor,AB12 5YB,19/09/2024,Express 2,91.72
Regressor,AB12 5YB,19/09/2024,Emergency,91.2
Regressor,AB30 1XS,19/09/2024,Standard,72.79
Regressor,AB30 1XS,19/09/2024,Express 5,72.88
Regressor,AB30 1XS,19/09/2024,Express 3,76.23
Regressor,AB30 1XS,19/09/2024,Express 2,76.67
Regressor,AB30 1XS,19/09/2024,Emergency,82.05
Regressor,AB35 5SQ,19/09/2024,Standard,72.93
Regressor,AB35 5SQ,19/09/2024,Express 5,74.66
Regressor,AB35 5SQ,19/09/2024,Express 3,83.25
Regressor,AB35 5SQ,19/09/2024,Express 2,91.85
Regressor,AB35 5SQ,19/09/2024,Emergency,91.22
Regressor,CO10 9QZ,19/09/2024,Standard,55.79
Regressor,CO10 9QZ,19/09/2024,Express 5,79.98
Regressor,CO10 9QZ,19/09/2024,Express 3,71.17
Regressor,CO10 9QZ,19/09/2024,Express 2,84.95
Regressor,CO10 9QZ,19/09/2024,Emergency,89.77
Regressor,CV47 2FE,19/09/2024,Standard,55.17
Regressor,CV47 2FE,19/09/2024,Express 5,55.2
Regressor,CV47 2FE,19/09/2024,Express 3,58.49
Regressor,CV47 2FE,19/09/2024,Express 2,62.57
Regressor,CV47 2FE,19/09/2024,Emergency,72.37
Regressor,DD10 8DS,19/09/2024,Standard,83.37
Regressor,DD10 8DS,19/09/2024,Express 5,83.35
Regressor,DD10 8DS,19/09/2024,Express 3,82.68
Regressor,DD10 8DS,19/09/2024,Express 2,86.69
Regressor,DD10 8DS,19/09/2024,Emergency,88.55
Regressor,DN21 1GD,19/09/2024,Standard,59.63
Regressor,DN21 1GD,19/09/2024,Express 5,58.83
Regressor,DN21 1GD,19/09/2024,Express 3,70.9
Regressor,DN21 1GD,19/09/2024,Express 2,77.75
Regressor,DN21 1GD,19/09/2024,Emergency,90.63
Regressor,EH20 9PX,19/09/2024,Standard,63.6
Regressor,EH20 9PX,19/09/2024,Express 5,63.83
Regressor,EH20 9PX,19/09/2024,Express 3,65.17
Regressor,EH20 9PX,19/09/2024,Express 2,68.24
Regressor,EH20 9PX,19/09/2024,Emergency,78.83
Regressor,IP14 6QA,19/09/2024,Standard,56.52
Regressor,IP14 6QA,19/09/2024,Express 5,58.76
Regressor,IP14 6QA,19/09/2024,Express 3,60.74
Regressor,IP14 6QA,19/09/2024,Express 2,66.83
Regressor,IP14 6QA,19/09/2024,Emergency,75.42
Regressor,KY11 8GH,19/09/2024,Standard,62.19
Regressor,KY11 8GH,19/09/2024,Express 5,64.28
Regressor,KY11 8GH,19/09/2024,Express 3,66.89
Regressor,KY11 8GH,19/09/2024,Express 2,68.93
Regressor,KY11 8GH,19/09/2024,Emergency,79.01
Regressor,KY13 0QQ,19/09/2024,Standard,62.39
Regressor,KY13 0QQ,19/09/2024,Express 5,64.3
Regressor,KY13 0QQ,19/09/2024,Express 3,66.91
Regressor,KY13 0QQ,19/09/2024,Express 2,69.03
Regressor,KY13 0QQ,19/09/2024,Emergency,78.82
Regressor,LE15 9AR,19/09/2024,Standard,59.3
Regressor,LE15 9AR,19/09/2024,Express 5,60.1
Regressor,LE15 9AR,19/09/2024,Express 3,62.77
Regressor,LE15 9AR,19/09/2024,Express 2,64.88
Regressor,LE15 9AR,19/09/2024,Emergency,66.55
Regressor,LE65 1BR,19/09/2024,Standard,51.6
Regressor,LE65 1BR,19/09/2024,Express 5,52.1
Regressor,LE65 1BR,19/09/2024,Express 3,53.65
Regressor,LE65 1BR,19/09/2024,Express 2,55.39
Regressor,LE65 1BR,19/09/2024,Emergency,69.93
Regressor,LL13 0YT,19/09/2024,Standard,50.59
Regressor,LL13 0YT,19/09/2024,Express 5,53.29
Regressor,LL13 0YT,19/09/2024,Express 3,54.68
Regressor,LL13 0YT,19/09/2024,Express 2,54.96
Regressor,LL13 0YT,19/09/2024,Emergency,57.09
Regressor,LN13 9RB,19/09/2024,Standard,88.61
Regressor,LN13 9RB,19/09/2024,Express 5,68.9
Regressor,LN13 9RB,19/09/2024,Express 3,76.08
Regressor,LN13 9RB,19/09/2024,Express 2,77.6
Regressor,LN13 9RB,19/09/2024,Emergency,90.63
Regressor,LS22 4JF,19/09/2024,Standard,52.73
Regressor,LS22 4JF,19/09/2024,Express 5,53.59
Regressor,LS22 4JF,19/09/2024,Express 3,55.69
Regressor,LS22 4JF,19/09/2024,Express 2,56.27
Regressor,LS22 4JF,19/09/2024,Emergency,77.21
Regressor,NE18 0AD,19/09/2024,Standard,50.77
Regressor,NE18 0AD,19/09/2024,Express 5,50.93
Regressor,NE18 0AD,19/09/2024,Express 3,55.28
Regressor,NE18 0AD,19/09/2024,Express 2,56.36
Regressor,NE18 0AD,19/09/2024,Emergency,82.38
Regressor,NE19 1TR,19/09/2024,Standard,57.37
Regressor,NE19 1TR,19/09/2024,Express 5,57.57
Regressor,NE19 1TR,19/09/2024,Express 3,59.33
Regressor,NE19 1TR,19/09/2024,Express 2,61.95
Regressor,NE19 1TR,19/09/2024,Emergency,82.37
Regressor,NE61 1YD,19/09/2024,Standard,50.76
Regressor,NE61 1YD,19/09/2024,Express 5,55.71
Regressor,NE61 1YD,19/09/2024,Express 3,56.68
Regressor,NE61 1YD,19/09/2024,Express 2,57.32
Regressor,NE61 1YD,19/09/2024,Emergency,73.24
Regressor,NE66 2BR,19/09/2024,Standard,62.95
Regressor,NE66 2BR,19/09/2024,Express 5,64
Regressor,NE66 2BR,19/09/2024,Express 3,64.94
Regressor,NE66 2BR,19/09/2024,Express 2,69.73
Regressor,NE66 2BR,19/09/2024,Emergency,80.08
Regressor,NE71 6RJ,19/09/2024,Standard,62.72
Regressor,NE71 6RJ,19/09/2024,Express 5,62.5
Regressor,NE71 6RJ,19/09/2024,Express 3,67.06
Regressor,NE71 6RJ,19/09/2024,Express 2,67.94
Regressor,NE71 6RJ,19/09/2024,Emergency,70.76
Regressor,NG34 9JN,19/09/2024,Standard,58.53
Regressor,NG34 9JN,19/09/2024,Express 5,59.85
Regressor,NG34 9JN,19/09/2024,Express 3,64.14
Regressor,NG34 9JN,19/09/2024,Express 2,69.45
Regressor,NG34 9JN,19/09/2024,Emergency,78.42
Regressor,NR16 2FG,19/09/2024,Standard,55.72
Regressor,NR16 2FG,19/09/2024,Express 5,57.6
Regressor,NR16 2FG,19/09/2024,Express 3,63.41
Regressor,NR16 2FG,19/09/2024,Express 2,75.09
Regressor,NR16 2FG,19/09/2024,Emergency,75.62
Regressor,NR23 1AB,19/09/2024,Standard,58.11
Regressor,NR23 1AB,19/09/2024,Express 5,65.69
Regressor,NR23 1AB,19/09/2024,Express 3,70.39
Regressor,NR23 1AB,19/09/2024,Express 2,74.81
Regressor,NR23 1AB,19/09/2024,Emergency,80
Regressor,NR30 4AU,19/09/2024,Standard,55.74
Regressor,NR30 4AU,19/09/2024,Express 5,56.7
Regressor,NR30 4AU,19/09/2024,Express 3,58.09
Regressor,NR30 4AU,19/09/2024,Express 2,66.13
Regressor,NR30 4AU,19/09/2024,Emergency,79.93
Regressor,PE12 6BL,19/09/2024,Standard,54.92
Regressor,PE12 6BL,19/09/2024,Express 5,58.08
Regressor,PE12 6BL,19/09/2024,Express 3,61.7
Regressor,PE12 6BL,19/09/2024,Express 2,68.26
Regressor,PE12 6BL,19/09/2024,Emergency,91.01
Regressor,PE15 0BY,19/09/2024,Standard,56.63
Regressor,PE15 0BY,19/09/2024,Express 5,58.01
Regressor,PE15 0BY,19/09/2024,Express 3,61.82
Regressor,PE15 0BY,19/09/2024,Express 2,62.83
Regressor,PE15 0BY,19/09/2024,Emergency,66.29
Regressor,PE22 0RB,19/09/2024,Standard,56.74
Regressor,PE22 0RB,19/09/2024,Express 5,58.75
Regressor,PE22 0RB,19/09/2024,Express 3,62.05
Regressor,PE22 0RB,19/09/2024,Express 2,79
Regressor,PE22 0RB,19/09/2024,Emergency,78.99
Regressor,PE33 9NP,19/09/2024,Standard,55.78
Regressor,PE33 9NP,19/09/2024,Express 5,57.79
Regressor,PE33 9NP,19/09/2024,Express 3,61.99
Regressor,PE33 9NP,19/09/2024,Express 2,64.16
Regressor,PE33 9NP,19/09/2024,Emergency,64.74
Regressor,PE34 4PG,19/09/2024,Standard,55.77
Regressor,PE34 4PG,19/09/2024,Express 5,57.71
Regressor,PE34 4PG,19/09/2024,Express 3,61.85
Regressor,PE34 4PG,19/09/2024,Express 2,64.03
Regressor,PE34 4PG,19/09/2024,Emergency,64.73
Regressor,SY21 8SS,19/09/2024,Standard,56.16
Regressor,SY21 8SS,19/09/2024,Express 5,57.28
Regressor,SY21 8SS,19/09/2024,Express 3,59.64
Regressor,SY21 8SS,19/09/2024,Express 2,63.28
Regressor,SY21 8SS,19/09/2024,Emergency,63.94
Regressor,TD15 2TB,19/09/2024,Standard,59.4
Regressor,TD15 2TB,19/09/2024,Express 5,64.34
Regressor,TD15 2TB,19/09/2024,Express 3,60.66
Regressor,TD15 2TB,19/09/2024,Express 2,61.79
Regressor,TD15 2TB,19/09/2024,Emergency,63
Regressor,WR15 8TH,19/09/2024,Standard,56.01
Regressor,WR15 8TH,19/09/2024,Express 5,55.96
Regressor,WR15 8TH,19/09/2024,Express 3,88.1
Regressor,WR15 8TH,19/09/2024,Express 2,88.86
Regressor,WR15 8TH,19/09/2024,Emergency,88.75
Regressor,YO17 6YB,19/09/2024,Standard,56.93
Regressor,YO17 6YB,19/09/2024,Express 5,56.91
Regressor,YO17 6YB,19/09/2024,Express 3,57.92
Regressor,YO17 6YB,19/09/2024,Express 2,58.74
Regressor,YO17 6YB,19/09/2024,Emergency,81.99
Regressor,YO21 3SR,19/09/2024,Standard,51.56
Regressor,YO21 3SR,19/09/2024,Express 5,51.65
Regressor,YO21 3SR,19/09/2024,Express 3,52.33
Regressor,YO21 3SR,19/09/2024,Express 2,52.99
Regressor,YO21 3SR,19/09/2024,Emergency,75.97
Prophet,B461JQ,26/09/2024,Standard,51.76
Prophet,B461JQ,26/09/2024,Express 5,51.76
Prophet,B461JQ,26/09/2024,Express 3,54.84
Prophet,B461JQ,26/09/2024,Express 2,57.44
Prophet,B461JQ,26/09/2024,Emergency,63.97
Prophet,WR15 8TH,26/09/2024,Standard,87.98
Prophet,WR15 8TH,26/09/2024,Express 5,86.58
Prophet,WR15 8TH,26/09/2024,Express 3,80.84
Prophet,WR15 8TH,26/09/2024,Express 2,80.52
Prophet,WR15 8TH,26/09/2024,Emergency,88.11
Prophet,HU2 0LL,26/09/2024,Standard,57.21
Prophet,HU2 0LL,26/09/2024,Express 5,57.21
Prophet,HU2 0LL,26/09/2024,Express 3,57.31
Prophet,HU2 0LL,26/09/2024,Express 2,56.94
Prophet,HU2 0LL,26/09/2024,Emergency,91.24
Prophet,B95 5NN,26/09/2024,Standard,55.8
Prophet,B95 5NN,26/09/2024,Express 5,56.35
Prophet,B95 5NN,26/09/2024,Express 3,63.43
Prophet,B95 5NN,26/09/2024,Express 2,63.28
Prophet,B95 5NN,26/09/2024,Emergency,62.47
Prophet,FK3 9UT,26/09/2024,Standard,57.66
Prophet,FK3 9UT,26/09/2024,Express 5,64.4
Prophet,FK3 9UT,26/09/2024,Express 3,66.58
Prophet,FK3 9UT,26/09/2024,Express 2,68.38
Prophet,FK3 9UT,26/09/2024,Emergency,73.24
Prophet,LE15 9AR,26/09/2024,Standard,58.31
Prophet,LE15 9AR,26/09/2024,Express 5,60.67
Prophet,LE15 9AR,26/09/2024,Express 3,62.39
Prophet,LE15 9AR,26/09/2024,Express 2,64.35
Prophet,LE15 9AR,26/09/2024,Emergency,68.15
Prophet,CO10 9QZ,26/09/2024,Standard,54.98
Prophet,CO10 9QZ,26/09/2024,Express 5,77.4
Prophet,CO10 9QZ,26/09/2024,Express 3,71.09
Prophet,CO10 9QZ,26/09/2024,Express 2,84.1
Prophet,CO10 9QZ,26/09/2024,Emergency,91.48
Prophet,DD10 8DS,26/09/2024,Standard,83.28
Prophet,DD10 8DS,26/09/2024,Express 5,83.28
Prophet,DD10 8DS,26/09/2024,Express 3,82.45
Prophet,DD10 8DS,26/09/2024,Express 2,86.4
Prophet,DD10 8DS,26/09/2024,Emergency,88.48
Prophet,LL13 0YT,26/09/2024,Standard,49.82
Prophet,LL13 0YT,26/09/2024,Express 5,53
Prophet,LL13 0YT,26/09/2024,Express 3,54.63
Prophet,LL13 0YT,26/09/2024,Express 2,53.11
Prophet,LL13 0YT,26/09/2024,Emergency,55.61
Prophet,PE22 0RB,26/09/2024,Standard,57.08
Prophet,PE22 0RB,26/09/2024,Express 5,60.31
Prophet,PE22 0RB,26/09/2024,Express 3,62.55
Prophet,PE22 0RB,26/09/2024,Express 2,77.81
Prophet,PE22 0RB,26/09/2024,Emergency,80.13
